"Area","Line","Date","TrapName","TrapChecked","Triggered","Set","Species","Sex","Age","Duplicates","PestID","Bait","Latitude","Longitude","TrapType","TimeTaken","Oiled","Toxin","Comments"
"Birdsong Opanuku","Residence Line",2025-04-27,"PA67","Y","Y","Y","Mouse","","",8,"PestID:244230","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-27,"PA67","Y","Y","Y","Mouse","","",8,"PestID:244230","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-27,"PA67","Y","Y","Y","Mouse","","",8,"PestID:244230","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-28,"GR80","Y","Y","Y","Mouse","","",2,"PestID:241302","Unknown",-36.90917,174.578637,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"CO10","Y","Y","Y","Rat","","",3,"PestID:241281","Unknown",-36.875918,174.585493,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"CO10","Y","Y","Y","Rat","","",3,"PestID:241281","Unknown",-36.875918,174.585493,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"CO54","Y","Y","Y","Rat","","",2,"PestID:241283","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"CO54","Y","Y","Y","Possum","","",2,"PestID:241284","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"CO54","Y","Y","Y","Hedgehog","","",2,"PestID:241285","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"HV342","Y","Y","Y","Possum","","",2,"PestID:241287","Unknown",-36.901432,174.596152,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"HV411B","Y","Y","Y","Rat","","",2,"PestID:241290","Unknown",-36.900163,174.580078,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"OP30","Y","Y","Y","Mouse","","",6,"PestID:241291","Unknown",-36.903549,174.574324,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"OP30","Y","Y","Y","Mouse","","",6,"PestID:241291","Unknown",-36.903549,174.574324,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"OP30","Y","Y","Y","Mouse","","",6,"PestID:241291","Unknown",-36.903549,174.574324,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"OP30","Y","Y","Y","Mouse","","",6,"PestID:241291","Unknown",-36.903549,174.574324,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"OP30","Y","Y","Y","Mouse","","",6,"PestID:241291","Unknown",-36.903549,174.574324,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"OP82","Y","Y","Y","Rat","","",2,"PestID:241292","Unknown",-36.908732,174.571167,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"OP120","Y","Y","Y","Rat","","",3,"PestID:241294","Unknown",-36.9170484,174.5671885,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"OP120","Y","Y","Y","Rat","","",3,"PestID:241294","Unknown",-36.9170484,174.5671885,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"PO120","Y","Y","Y","Rat","","",2,"PestID:241295","Unknown",-36.868083,174.592168,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"TU35","Y","Y","Y","Rat","","",8,"PestID:241296","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"TU35","Y","Y","Y","Rat","","",8,"PestID:241296","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"TU35","Y","Y","Y","Rat","","",8,"PestID:241296","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"TU35","Y","Y","Y","Rat","","",8,"PestID:241296","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"TU35","Y","Y","Y","Rat","","",8,"PestID:241296","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"TU35","Y","Y","Y","Rat","","",8,"PestID:241296","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"TU35","Y","Y","Y","Rat","","",8,"PestID:241296","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-04-30,"TU35","Y","Y","Y","Stoat","","",2,"PestID:241297","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"CO54","Y","Y","Y","Hedgehog","","",2,"PestID:244235","Unknown",-36.889326,174.579752,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"GR36","Y","Y","Y","Possum","","",4,"PestID:244237","Unknown",-36.903942,174.579981,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"GR36","Y","Y","Y","Possum","","",4,"PestID:244237","Unknown",-36.903942,174.579981,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"GR36","Y","Y","Y","Possum","","",4,"PestID:244237","Unknown",-36.903942,174.579981,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"GR80","Y","Y","Y","Rat","","",2,"PestID:244238","Unknown",-36.90917,174.578637,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"HV411B","Y","Y","Y","Rat","","",2,"PestID:244241","Unknown",-36.900163,174.580078,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"MO15","Y","Y","Y","Rat","","",2,"PestID:244242","Unknown",-36.899466,174.572498,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"MO30","Y","Y","Y","Rat","","",5,"PestID:244244","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"MO30","Y","Y","Y","Rat","","",5,"PestID:244244","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"MO30","Y","Y","Y","Rat","","",5,"PestID:244244","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"MO30","Y","Y","Y","Rat","","",5,"PestID:244244","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"MO30","Y","Y","Y","Mouse","","",2,"PestID:244245","Unknown",-36.9005,174.57026,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"OP82","Y","Y","Y","Rat","","",2,"PestID:244246","Unknown",-36.908732,174.571167,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"OP92","Y","Y","Y","Rat","","",6,"PestID:244247","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"OP92","Y","Y","Y","Rat","","",6,"PestID:244247","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"OP92","Y","Y","Y","Rat","","",6,"PestID:244247","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"OP92","Y","Y","Y","Rat","","",6,"PestID:244247","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"OP92","Y","Y","Y","Rat","","",6,"PestID:244247","Unknown",-36.910541,174.56967,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"PA67","Y","Y","Y","Rat","","",2,"PestID:244250","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"PA67","Y","Y","Y","Mouse","","",5,"PestID:244251","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"PA67","Y","Y","Y","Mouse","","",5,"PestID:244251","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"PA67","Y","Y","Y","Mouse","","",5,"PestID:244251","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"PA67","Y","Y","Y","Mouse","","",5,"PestID:244251","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"PA67","Y","Y","Y","Possum","F","Adult",3,"PestID:244252","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"PA67","Y","Y","Y","Possum","F","Adult",3,"PestID:244252","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"PA67","Y","Y","Y","Possum","M","Adult",4,"PestID:244253","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"PA67","Y","Y","Y","Possum","M","Adult",4,"PestID:244253","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"PA67","Y","Y","Y","Possum","M","Adult",4,"PestID:244253","",-36.9257586576443,174.608976385134,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:244257","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:244257","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:244257","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:244257","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Birdsong Opanuku","Residence Line",2025-05-30,"TU35","Y","Y","Y","Rat","","",6,"PestID:244257","Unknown",-36.907816,174.544558,"Unknown","Unspecified",NA,NA,""""""
"Sharp Bush","Western Line",2024-07-26,"M1","Y","Y","Y","Rat","","",2,"PestID:227193","Egg & Meat",-36.90871803,174.56819,"DOC200","Unspecified",NA,NA,""""""
"Sharp Bush","Western Line",2024-07-26,"M3","Y","Y","Y","Rat","","",2,"PestID:227195","Egg & Meat",-36.90905498,174.567227,"DOC200","Unspecified",NA,NA,""""""
